"user","weekday","daytime","stress","valence","arousal","n_traj","speed","accuracy","clicks","wheels"
"vyrubztytuug53ohjgnv","Tuesday","afternoon",0,4,5,2,0.689674401164804,0.677245289921346,0.0131578947368421,0
"vyrubztytuug53ohjgnv","Wednesday","morning",0,4,6,21,0.345400738241141,0.675089170427198,0.010983123493169,0.0313420841146531
"vyrubztytuug53ohjgnv","Wednesday","afternoon",0,4,6,32,0.245392493812274,0.660032834527359,0.0103867403314917,0.0213259668508287
"vyrubztytuug53ohjgnv","Thursday","afternoon",0,4,5,52,0.326594201382332,0.664347273953853,0.00824652777777778,0.0212673611111111
"vyrubztytuug53ohjgnv","Monday","afternoon",0,4,5,47,0.315316110436103,0.66273050815348,0.00975281654615773,0.0169833529510678
"vyrubztytuug53ohjgnv","Tuesday","morning",0,4,4,10,0.36133793032045,0.720746953087902,0.0117773019271949,0
"vyrubztytuug53ohjgnv","Wednesday","morning",0,4,5,145,0.295931558646023,0.666592702187411,0.00850605839669479,0.0249973961045724
"43qczfz6pjyjbtepz5fb","Thursday","afternoon",0,6,2,69,0.329587046325749,0.622343583800154,0.010206251328939,0.0160535828194769
"vyrubztytuug53ohjgnv","Wednesday","afternoon",0,4,5,74,0.330581860528336,0.655127377893784,0.0138846660585791,0.00202695854869768
"vyrubztytuug53ohjgnv","Friday","afternoon",1,3,6,85,0.306452055856255,0.668700114601009,0.0081422755517463,0.0503535461752732
"vyrubztytuug53ohjgnv","Monday","afternoon",0,4,4,103,0.223295830517062,0.636930480809882,0.00915640250987683,0.0465256797583082
"vyrubztytuug53ohjgnv","Tuesday","morning",0,4,4,58,0.338637758332046,0.664386093691156,0.0100248737468908,0.0156026230496721
"vyrubztytuug53ohjgnv","Tuesday","afternoon",0,4,4,45,0.278481637913285,0.669535280966331,0.00999777827149522,0.00411019773383692
"vyrubztytuug53ohjgnv","Wednesday","afternoon",0,4,5,63,0.243368716461673,0.642908137078277,0.00712603418080802,0.00706564406063168
"w8orwzx5cxi9fmd70yaa","Friday","afternoon",0,4,1,85,0.204659910055161,0.273315502871257,0.00111293296065655,0.000331331186760346
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,7,1,49,0.243090651520398,0.607599278674049,0.00619274932266804,0
"43qczfz6pjyjbtepz5fb","Friday","afternoon",0,6,2,49,0.334745144715783,0.594157782547903,0.00870662460567823,0.0223343848580442
"w8orwzx5cxi9fmd70yaa","Wednesday","morning",0,4,2,31,0.388905823665742,0.353753199641082,0.00111783083493365,2.86623291008627e-05
"w8orwzx5cxi9fmd70yaa","Wednesday","afternoon",0,3,3,76,0.217790319964548,0.299070150138897,0.0010770320489807,0.000727724357419392
"w8orwzx5cxi9fmd70yaa","Thursday","morning",0,3,4,75,0.172351991279937,0.274558417163919,0.000840267580355686,0.00163974547234459
"w8orwzx5cxi9fmd70yaa","Monday","afternoon",1,2,5,216,0.289804584574387,0.318189649163301,0.00078775602070673,0.000313738328593156
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,5,4,211,0.19305558917159,0.285761816268291,0.000944614651558405,0.00184743219464077
"w8orwzx5cxi9fmd70yaa","Tuesday","afternoon",0,5,4,179,0.13490635057425,0.299290682906395,0.00149385482447206,0.000373463706118015
"w8orwzx5cxi9fmd70yaa","Wednesday","morning",0,6,3,163,0.243823077449106,0.304452672235295,0.000888975092534226,0.0018830108778225
"w8orwzx5cxi9fmd70yaa","Thursday","morning",0,6,3,29,0.180542108082274,0.531373014672219,0.00140617891558791,0
"w8orwzx5cxi9fmd70yaa","Monday","morning",0,6,2,103,0.209309636885845,0.289808524313667,0.00102263029339925,0.00182454901268356
"w8orwzx5cxi9fmd70yaa","Monday","afternoon",0,5,1,59,0.216663773933068,0.287074579476326,0.00152431686536271,0.000705999390273254
"43qczfz6pjyjbtepz5fb","Monday","afternoon",0,6,2,204,0.344358940031851,0.61163703573606,0.00957101350196548,0.00526405742608101
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,3,3,163,0.227595285456029,0.295232124845998,0.000951136436665881,0.00101968681047964
"w8orwzx5cxi9fmd70yaa","Tuesday","afternoon",0,4,2,130,0.262154291939172,0.307362623956069,0.000705490848585691,0.001681641708264
"w8orwzx5cxi9fmd70yaa","Wednesday","morning",0,6,5,52,0.280047800787795,0.329249884883341,0.00164294515777631,0.000428594388985124
"w8orwzx5cxi9fmd70yaa","Wednesday","afternoon",0,5,5,180,0.232031683243735,0.305038774225918,0.00136401109195833,0.000729471133428265
"w8orwzx5cxi9fmd70yaa","Thursday","morning",0,4,2,43,0.244217883121254,0.600637399627821,0.00797727024368921,0
"w8orwzx5cxi9fmd70yaa","Friday","morning",0,6,3,57,0.310828512892627,0.338933609409202,0.000823811741108206,0.000608904330384326
"w8orwzx5cxi9fmd70yaa","Friday","afternoon",0,7,3,194,0.21906840065214,0.29606418871967,0.00096255492473496,0.000688986682968182
"w8orwzx5cxi9fmd70yaa","Monday","morning",0,4,2,149,0.275046107752436,0.312294501424328,0.000914598166869911,0.00121946422249321
"w8orwzx5cxi9fmd70yaa","Monday","afternoon",0,4,1,118,0.209175573884187,0.271254817350225,0.000569714003570208,0.00154636658111914
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,7,3,104,0.194284752708906,0.271819585556976,0.000696899895831805,0.00256752593201191
"43qczfz6pjyjbtepz5fb","Tuesday","morning",0,6,2,87,0.27781037182786,0.611936672475584,0.00741012472487161,0.0831988261188555
"w8orwzx5cxi9fmd70yaa","Tuesday","afternoon",0,6,2,129,0.166579982990925,0.258109489721587,0.000488198219447842,0.00325831171182043
"w8orwzx5cxi9fmd70yaa","Wednesday","morning",0,6,2,153,0.208428972867577,0.284438790188874,0.0010383773623085,0.00159217862220637
"w8orwzx5cxi9fmd70yaa","Wednesday","afternoon",0,3,2,173,0.196051985456424,0.302779192417376,0.00100247738664516,0.00119452286301396
"w8orwzx5cxi9fmd70yaa","Thursday","morning",0,6,2,3,0.790427553137031,0.396872894253285,0.00154368632293918,0
"w8orwzx5cxi9fmd70yaa","Friday","morning",0,6,3,132,0.227090254682037,0.283671693983275,0.000881941241676174,0.00531592106221327
"w8orwzx5cxi9fmd70yaa","Friday","afternoon",0,7,2,9,0.329939889945231,0.454000846878142,0.00125628140703518,0
"w8orwzx5cxi9fmd70yaa","Monday","morning",0,6,1,93,0.181812694039553,0.306280621148032,0.000897373734449743,0.000940795044181183
"w8orwzx5cxi9fmd70yaa","Monday","afternoon",0,7,3,94,0.265219420444184,0.30805798695907,0.00103382758363758,0.000530884434840921
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,7,4,86,0.227465920468169,0.278486559183769,0.000703862140104973,0.000861624343921604
"w8orwzx5cxi9fmd70yaa","Friday","morning",0,3,4,47,0.204319807587172,0.550853087621313,0.00408570909751226,0
"43qczfz6pjyjbtepz5fb","Thursday","morning",0,5,3,103,0.338600836215032,0.609556222266042,0.00845679404845171,0.0300120811343549
"w8orwzx5cxi9fmd70yaa","Friday","afternoon",0,3,3,33,0.238123364849955,0.588728025383018,0.00251913574266059,0.015889933146013
"w8orwzx5cxi9fmd70yaa","Monday","morning",0,6,3,142,0.187693566711217,0.270468083087642,0.00104334997840508,0.000485279059723294
"w8orwzx5cxi9fmd70yaa","Monday","afternoon",0,6,2,244,0.261084761116298,0.316391223338394,0.000959190791768399,0.00364783164748285
"w8orwzx5cxi9fmd70yaa","Tuesday","morning",0,7,5,75,0.279719833099329,0.344684306199974,0.000893738246411082,0.00118234122181466
"w8orwzx5cxi9fmd70yaa","Tuesday","afternoon",0,4,3,90,0.294823848801414,0.283588153614244,0.00120367561431493,0
"w8orwzx5cxi9fmd70yaa","Wednesday","morning",0,7,2,9,0.455056301126585,0.627338385,0.00690387679235263,0
"w8orwzx5cxi9fmd70yaa","Wednesday","afternoon",0,6,5,49,0.292783991733483,0.346573467744804,0.000767765234452754,0.00120851935052748
"w8orwzx5cxi9fmd70yaa","Thursday","morning",0,6,7,74,0.186765478376738,0.378513275277066,0.00105966823471156,0.0044466452092102
"wfj7doof62sq1sxg8nbj","Monday","morning",0,4,5,65,0.310544914816104,0.687626896249442,0.00810176421594609,0.00689028545468312
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,5,22,0.268801502311592,0.67555657992321,0.00391914191419142,0.0231023102310231
"43qczfz6pjyjbtepz5fb","Thursday","afternoon",0,7,1,116,0.345984029176638,0.602164535564758,0.00908986965469929,0.00428767436542419
"wfj7doof62sq1sxg8nbj","Tuesday","afternoon",0,5,5,34,0.420158239951047,0.673535325505371,0.0108632169139119,0.00362107230463731
"wfj7doof62sq1sxg8nbj","Wednesday","morning",0,4,4,48,0.390243143675812,0.680692696718649,0.01015670342426,0.0146063068291739
"wfj7doof62sq1sxg8nbj","Wednesday","afternoon",0,4,5,13,0.215010053298263,0.6486932647112,0.0131790421086467,0
"wfj7doof62sq1sxg8nbj","Thursday","afternoon",1,3,5,27,0.374019781225583,0.633159379308837,0.011304347826087,0.00543478260869565
"wfj7doof62sq1sxg8nbj","Friday","morning",0,4,4,59,0.306568274193665,0.626564764671261,0.0134541094978021,0
"wfj7doof62sq1sxg8nbj","Friday","afternoon",0,4,4,7,0.306418727639708,0.713865192385452,0.020979020979021,0
"wfj7doof62sq1sxg8nbj","Monday","afternoon",0,4,4,15,0.306805411516515,0.63538816929188,0.00586884409288084,0.00535850982393468
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,4,21,0.342855706315661,0.639259569242302,0.0168789808917197,0
"wfj7doof62sq1sxg8nbj","Tuesday","afternoon",0,4,4,17,0.37086080354079,0.648399921803791,0.00821018062397373,0.00348932676518883
"wfj7doof62sq1sxg8nbj","Wednesday","afternoon",0,4,5,39,0.404033228596062,0.692202313977695,0.00991214237440865,0.00720883081775175
"43qczfz6pjyjbtepz5fb","Tuesday","afternoon",0,6,2,95,0.251611967948195,0.57884690040164,0.00806633999246137,0.0351300414624953
"wfj7doof62sq1sxg8nbj","Thursday","morning",0,4,4,88,0.263412850701512,0.652570077643979,0.0145220234660512,0
"wfj7doof62sq1sxg8nbj","Thursday","afternoon",0,4,4,19,0.487090102175991,0.678622121884159,0.00977881257275902,0.00442374854481956
"wfj7doof62sq1sxg8nbj","Friday","afternoon",0,4,4,41,0.283629397808982,0.63570617202042,0.00707328385899814,0.0197124304267161
"wfj7doof62sq1sxg8nbj","Friday","afternoon",0,4,4,125,0.268873942021334,0.651269588358846,0.0241079268779436,0
"wfj7doof62sq1sxg8nbj","Monday","morning",0,3,4,28,0.322432201238252,0.670541425491829,0.00658502772643253,0.0108595194085028
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,3,29,0.331008663725596,0.64253523006105,0.0134721371708512,0
"wfj7doof62sq1sxg8nbj","Wednesday","morning",0,4,5,2,0.630307706776779,0.810883968972204,0.00598086124401914,0
"wfj7doof62sq1sxg8nbj","Thursday","morning",0,4,5,20,0.325782735227877,0.632913353680638,0.0156102175969726,0
"wfj7doof62sq1sxg8nbj","Monday","morning",0,4,4,5,0.671233338081667,0.702391433050944,0.012216404886562,0
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,4,76,0.279760938876905,0.615244511964278,0.0261651676206051,0
"5tvepsj0adh8zhcrkpvb","Tuesday","morning",0,4,3,25,0.224419021156047,0.696952019542178,0.00558551617873652,0
"wfj7doof62sq1sxg8nbj","Tuesday","afternoon",1,3,5,18,0.33306816974215,0.648427570086376,0.0211844005777564,0
"wfj7doof62sq1sxg8nbj","Wednesday","morning",0,4,4,46,0.366350760880025,0.634606259334725,0.0268848626534191,0
"wfj7doof62sq1sxg8nbj","Tuesday","afternoon",0,4,4,63,0.319951196806451,0.644687444887878,0.010952474085664,0.00743203598670057
"wfj7doof62sq1sxg8nbj","Thursday","afternoon",0,4,5,78,0.303530701242311,0.648145205478939,0.00947762838880317,0.01440011755198
"wfj7doof62sq1sxg8nbj","Monday","morning",0,4,4,2,0.427680975776913,0.856737012987013,0.00471698113207547,0.000589622641509434
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,5,10,0.510352817190362,0.653855688125851,0.0113350125944584,0.00125944584382872
"wfj7doof62sq1sxg8nbj","Wednesday","afternoon",0,4,4,3,0.63059209837793,0.722615361934247,0.0196506550218341,0
"wfj7doof62sq1sxg8nbj","Thursday","afternoon",0,4,4,32,0.420691888472149,0.651516501319609,0.0239130434782609,0
"wfj7doof62sq1sxg8nbj","Friday","morning",0,4,4,8,0.410918976348255,0.668845066070938,0.0118279569892473,0
"wfj7doof62sq1sxg8nbj","Monday","morning",1,3,5,34,0.281167265033539,0.672578183857052,0.00916957251711223,0.0233759524732016
"wfj7doof62sq1sxg8nbj","Tuesday","morning",0,4,5,19,0.40612180766471,0.6613982917039,0.0109794856977752,0.0124241548685351
"wfj7doof62sq1sxg8nbj","Wednesday","morning",0,4,4,2,0.912412111632958,0.757816091954023,0.0120967741935484,0
"wfj7doof62sq1sxg8nbj","Wednesday","afternoon",0,4,4,80,0.300833741731889,0.645592226788309,0.0185162626385674,0
"wfj7doof62sq1sxg8nbj","Friday","morning",0,4,4,79,0.264323163381163,0.645648599335284,0.00823865166119218,0.00721555112810296
"xhbfkdu2h2jrez4dmmrm","Wednesday","morning",0,4,3,171,0.223343733376142,0.52860152128743,0.00523571130579892,0.00250312891113892
"xhbfkdu2h2jrez4dmmrm","Wednesday","afternoon",0,5,2,77,0.198560997741049,0.55098308404774,0.00680194341240354,0.00400114318376679
"xhbfkdu2h2jrez4dmmrm","Friday","morning",0,4,2,64,0.243920451740113,0.569335715333442,0.00646184573811902,0.00528696469482465
"xhbfkdu2h2jrez4dmmrm","Friday","afternoon",0,4,1,26,0.281773557406787,0.543835607460432,0.00235932523298337,0.00601627934410759
"xhbfkdu2h2jrez4dmmrm","Monday","morning",0,3,2,117,0.297760338884127,0.567488529059294,0.00608848599648221,0.023068596942227
"5tvepsj0adh8zhcrkpvb","Wednesday","morning",0,5,2,2,0.489044985055102,0.801217656012177,0.00664451827242525,0
"xhbfkdu2h2jrez4dmmrm","Tuesday","morning",0,5,2,83,0.247668706076683,0.584502055406206,0.00455025968653767,0.0107091970400331
"xhbfkdu2h2jrez4dmmrm","Wednesday","morning",0,5,3,157,0.18101231604345,0.529184820214336,0.00652668182426107,0.00636618964825465
"xhbfkdu2h2jrez4dmmrm","Thursday","afternoon",0,5,1,53,0.245654730314589,0.570233232427253,0.00757575757575758,0.0153679653679654
"xhbfkdu2h2jrez4dmmrm","Friday","morning",0,5,2,75,0.233279948964123,0.564101400277429,0.00627644905140031,0.0117921163996006
"xhbfkdu2h2jrez4dmmrm","Monday","afternoon",0,4,4,171,0.23520103395627,0.577514347844575,0.00720678530544281,0.00210739931314393
"xhbfkdu2h2jrez4dmmrm","Tuesday","afternoon",1,3,6,162,0.205281590410181,0.533223485409842,0.00444523021746268,0.00841057762735837
"xhbfkdu2h2jrez4dmmrm","Wednesday","morning",0,4,2,35,0.213075091738522,0.556485232280667,0.00566399442314395,0.000784245381666086
"xhbfkdu2h2jrez4dmmrm","Wednesday","afternoon",0,6,3,57,0.30571441457714,0.604488197350192,0.0129793121623402,0.0169982869943339
"xhbfkdu2h2jrez4dmmrm","Thursday","morning",0,5,2,78,0.249905714552787,0.559082250618552,0.00652580903985023,0.00149772666488366
"xhbfkdu2h2jrez4dmmrm","Friday","morning",0,5,1,102,0.262634475486324,0.58521948744243,0.00559111307290517,0.00665783859339366
"xhbfkdu2h2jrez4dmmrm","Friday","afternoon",0,4,1,106,0.201312971262351,0.566543837212908,0.00730575176589304,0.00791120080726539
"xhbfkdu2h2jrez4dmmrm","Monday","morning",0,5,2,94,0.231520985204753,0.575673239121051,0.00667919014819453,0.0100187852222918
"xhbfkdu2h2jrez4dmmrm","Monday","afternoon",0,4,3,68,0.256040347501541,0.585258187933353,0.00654712752152884,0.0306712280287838
"xhbfkdu2h2jrez4dmmrm","Tuesday","morning",0,4,2,10,0.408186288151023,0.57816617845866,0.0074280408542247,0.00974930362116992
"xhbfkdu2h2jrez4dmmrm","Tuesday","afternoon",0,5,2,126,0.241218155081697,0.568036700319549,0.0067325692140957,0.0143518670563894
"xhbfkdu2h2jrez4dmmrm","Wednesday","morning",0,4,4,24,0.273401051400449,0.563419346002922,0.00812312954253955,0.0121846943138093
"xhbfkdu2h2jrez4dmmrm","Wednesday","afternoon",0,5,3,108,0.281357179134237,0.592588675151511,0.00630970425464415,0.0103986746096091
"xhbfkdu2h2jrez4dmmrm","Thursday","afternoon",0,3,2,126,0.142730504019349,0.467683641623585,0.00649216106084674,0.000379860487602735
"xhbfkdu2h2jrez4dmmrm","Friday","afternoon",0,5,1,107,0.249316982401683,0.567716970925614,0.00592105263157895,0.0132271468144044
"xhbfkdu2h2jrez4dmmrm","Wednesday","morning",0,4,4,23,0.325147409830223,0.560084518448114,0.00680657969370391,0
"xhbfkdu2h2jrez4dmmrm","Wednesday","afternoon",1,2,7,112,0.280469613766276,0.602479647832098,0.00820252321272432,0.00374734563017862
"xhbfkdu2h2jrez4dmmrm","Thursday","afternoon",0,5,4,58,0.247651133790557,0.598961011566771,0.00777375686905241,0.0310950274762096
"xhbfkdu2h2jrez4dmmrm","Monday","morning",0,4,5,82,0.326628112356652,0.622699080500925,0.00738188976377953,0.00241589119541875
"xhbfkdu2h2jrez4dmmrm","Tuesday","afternoon",0,4,3,14,0.428596458841359,0.638441533060741,0.00623124855758135,0.00553888760673898
"xhbfkdu2h2jrez4dmmrm","Thursday","morning",0,5,2,209,0.211169837641884,0.550849396556774,0.00852618757612668,0.00779964527640661
"xhbfkdu2h2jrez4dmmrm","Thursday","afternoon",0,5,2,117,0.25237529258635,0.578375376236815,0.00775665399239544,0.0127756653992395
"xhbfkdu2h2jrez4dmmrm","Tuesday","morning",0,4,2,87,0.30576017417639,0.612410987138441,0.00673471095122563,0.0310382330795616
"xhbfkdu2h2jrez4dmmrm","Tuesday","afternoon",0,4,2,116,0.277640581181284,0.576799083124154,0.00708169237995447,0.00675651262781371
"xhbfkdu2h2jrez4dmmrm","Thursday","morning",0,5,2,205,0.239839487412817,0.577915342369428,0.00689091591757404,0.0057424299313117
"xhbfkdu2h2jrez4dmmrm","Thursday","afternoon",0,5,3,80,0.225353879478539,0.587631331740239,0.00725053466172865,0.00818945281936258
"xhbfkdu2h2jrez4dmmrm","Friday","afternoon",0,3,4,123,0.253540781380257,0.599493801129447,0.00821611390717082,0.0162171462984471
"xhbfkdu2h2jrez4dmmrm","Monday","morning",0,5,2,109,0.244521379391442,0.564186416950298,0.00668963441147941,0.0176606348463056
"xhbfkdu2h2jrez4dmmrm","Monday","afternoon",0,5,2,76,0.281064032520356,0.58705000224043,0.00632838568634219,0.021171326659763
"xhbfkdu2h2jrez4dmmrm","Tuesday","morning",0,5,3,127,0.257784722627402,0.576108389617742,0.00756137686661605,0.0187294355859276
"xhbfkdu2h2jrez4dmmrm","Tuesday","afternoon",0,4,4,143,0.267653842898005,0.55354404721446,0.00924623115577889,0.00450825556353195
"xtzhs4o8wpbs1asopgza","Thursday","morning",0,4,4,164,0.255288355041534,0.638148063024437,0.00849888172608867,0.00884094198131825
"xtzhs4o8wpbs1asopgza","Thursday","afternoon",1,3,6,108,0.251733549060465,0.674900992404697,0.00650500647094885,0.00303112866970915
"xtzhs4o8wpbs1asopgza","Friday","morning",1,2,5,193,0.232491097737886,0.646631737749941,0.00623390703347337,0.00442697745855355
"xtzhs4o8wpbs1asopgza","Monday","morning",0,4,1,144,0.277491168736552,0.649548750939544,0.0073460219166439,0.00370336642078742
"xtzhs4o8wpbs1asopgza","Monday","afternoon",0,5,2,185,0.275667037479581,0.654144626331133,0.00923637634489128,0.00384432961381962
"5tvepsj0adh8zhcrkpvb","Tuesday","morning",1,3,6,55,0.31751593346911,0.682361154756118,0.00575414123801221,0.00743969776227841
"xtzhs4o8wpbs1asopgza","Tuesday","morning",0,6,4,82,0.199535778152705,0.644226998892555,0.00769997282362533,0.00851526406377389
"xtzhs4o8wpbs1asopgza","Wednesday","morning",1,3,5,110,0.22545691673988,0.667008831661766,0.00897043832823649,0.00452599388379205
"xtzhs4o8wpbs1asopgza","Wednesday","afternoon",0,5,5,188,0.235959053709756,0.634103371212486,0.0179694998400341,0.0231417297643169
"xtzhs4o8wpbs1asopgza","Thursday","morning",0,5,2,200,0.254748249591016,0.651527042363333,0.00853494776611967,0.00889910553747411
"xtzhs4o8wpbs1asopgza","Thursday","afternoon",0,4,5,289,0.224829179410751,0.612516288748661,0.00895677892048128,0.0395072931370572
"xtzhs4o8wpbs1asopgza","Monday","morning",0,5,5,231,0.244836097924622,0.618621166216514,0.00924331857681587,0.00184456468273487
"xtzhs4o8wpbs1asopgza","Monday","afternoon",0,5,6,319,0.24911872947657,0.644058441033458,0.00939032502591235,0.00180999675128788
"5tvepsj0adh8zhcrkpvb","Wednesday","morning",0,4,5,22,0.433424032926845,0.710930834729926,0.00397478070175439,0.00219298245614035
"xtzhs4o8wpbs1asopgza","Tuesday","morning",0,6,4,46,0.246410269294078,0.657621369615263,0.0114534417592487,0
"xtzhs4o8wpbs1asopgza","Wednesday","morning",0,5,3,142,0.22566823862804,0.644765861651361,0.00867881470211957,0.000899000726115971
"xtzhs4o8wpbs1asopgza","Wednesday","afternoon",1,3,6,154,0.240442437792318,0.656503821398971,0.00909811207344062,0.0113931313352094
"xtzhs4o8wpbs1asopgza","Thursday","morning",1,2,6,47,0.220964779432452,0.623305681795212,0.00828937452901281,0.00430616858650016
"xtzhs4o8wpbs1asopgza","Thursday","afternoon",0,7,6,80,0.222594957871897,0.658756352045881,0.00737335183900069,0.00628903539208883
"xtzhs4o8wpbs1asopgza","Friday","morning",0,4,3,232,0.253934269706526,0.643077843005078,0.00969599766712838,0.0122840271196326
"xtzhs4o8wpbs1asopgza","Friday","afternoon",0,5,2,99,0.216551966104757,0.643227921768811,0.00971238015839933,0.00325135473113797
"xtzhs4o8wpbs1asopgza","Monday","morning",0,5,6,206,0.247415459785048,0.659169868417832,0.0108498681041404,0.00720266085560271
"xtzhs4o8wpbs1asopgza","Tuesday","morning",0,6,6,32,0.252896685821858,0.61337428804477,0.00637655218704553,0.00111869336614834
"5tvepsj0adh8zhcrkpvb","Wednesday","afternoon",0,2,4,77,0.369222438858409,0.681382744338554,0.00728886940318957,0
"xtzhs4o8wpbs1asopgza","Tuesday","afternoon",0,5,4,77,0.222349652848024,0.628851353632286,0.00761914501943138,0.019380241358151
"xtzhs4o8wpbs1asopgza","Wednesday","morning",1,3,6,224,0.245922778062046,0.657633689048688,0.0100284238760559,0.00126105928980343
"xtzhs4o8wpbs1asopgza","Wednesday","afternoon",0,6,6,188,0.285872477053815,0.638828037036334,0.00917200653348411,0.01252251120325
"xtzhs4o8wpbs1asopgza","Thursday","afternoon",1,2,6,113,0.328227901514043,0.66913977489399,0.0101006390949827,0.00763975611547785
"xtzhs4o8wpbs1asopgza","Friday","morning",0,4,3,261,0.244462288395658,0.645342359952007,0.00869134621952052,0.0063178744621269
"xtzhs4o8wpbs1asopgza","Friday","afternoon",1,2,7,104,0.28982224393729,0.626913016653827,0.00856734888148501,0.00779848423827481
"xtzhs4o8wpbs1asopgza","Monday","morning",1,3,6,149,0.249587919254831,0.658717090815164,0.00870231133389028,0.00588276246170983
"xtzhs4o8wpbs1asopgza","Tuesday","morning",0,4,7,94,0.243095721436286,0.637585997357093,0.00741811541826758,0.00730399056567885
"xtzhs4o8wpbs1asopgza","Tuesday","afternoon",0,4,4,151,0.234042960209654,0.667370100602567,0.00934628788678847,0.00060724469320942
"5tvepsj0adh8zhcrkpvb","Thursday","morning",0,2,2,6,0.438494395892733,0.691053817044384,0.00636604774535809,0
"xtzhs4o8wpbs1asopgza","Wednesday","afternoon",1,2,6,161,0.303144260245746,0.658998311540893,0.00921024200518583,0.0159626188418323
"xtzhs4o8wpbs1asopgza","Friday","afternoon",1,3,7,165,0.32181025907697,0.664407386412345,0.00841096359324189,0.0320545734614538
"xtzhs4o8wpbs1asopgza","Tuesday","morning",0,5,6,67,0.289667899772189,0.663653441647314,0.00782521597596094,0.0119569300112683
"xtzhs4o8wpbs1asopgza","Thursday","morning",0,6,6,20,0.362571674192121,0.692720317288722,0.0156701030927835,0
"xtzhs4o8wpbs1asopgza","Weekend","afternoon",0,6,5,156,0.242122018015387,0.686189853399898,0.0175695461200586,0
"xtzhs4o8wpbs1asopgza","Monday","morning",0,3,4,126,0.211660504361142,0.657434566504922,0.00781071401356397,0.014173588356321
"xtzhs4o8wpbs1asopgza","Wednesday","afternoon",1,1,7,222,0.244309377897152,0.652254729960811,0.00977830044862581,0.0182281458251666
"xtzhs4o8wpbs1asopgza","Friday","morning",1,3,6,131,0.284667585787733,0.655719715312933,0.00868796937122662,0.0160874687085849
"xtzhs4o8wpbs1asopgza","Monday","morning",1,1,7,68,0.267997171721386,0.656526849333661,0.00885167464114833,0.0200358851674641
"5tvepsj0adh8zhcrkpvb","Thursday","afternoon",0,4,5,4,0.467177850241331,0.664100912716336,0.00272727272727273,0
"zhsgu7y3n8tqvbrzoczt","Wednesday","morning",0,7,2,90,0.259681448735384,0.672430667037565,0.00408404047737895,0.0159277578617779
"zhsgu7y3n8tqvbrzoczt","Wednesday","afternoon",0,7,2,78,0.307921853527675,0.58422961019434,0.00511645041136261,0.00188285375138144
"zhsgu7y3n8tqvbrzoczt","Thursday","morning",0,7,2,0,NA,NA,0,0
"zhsgu7y3n8tqvbrzoczt","Friday","morning",0,7,3,12,0.370489690634171,0.731670654343599,0.0034805890227577,0.00107095046854083
"zhsgu7y3n8tqvbrzoczt","Friday","afternoon",0,7,1,225,0.230216300150273,0.678983675175883,0.00749952079739314,0.000143760782058654
"zhsgu7y3n8tqvbrzoczt","Monday","morning",0,7,2,4,0.414702827712188,0.679719819227342,0.00312174817898023,0
"zhsgu7y3n8tqvbrzoczt","Monday","afternoon",0,7,1,87,0.21960155648042,0.669783902942177,0.00396704302715899,0.00884955752212389
"5tvepsj0adh8zhcrkpvb","Friday","morning",0,4,3,12,0.399466998367854,0.678767424680798,0.00440976933514247,0
"zhsgu7y3n8tqvbrzoczt","Wednesday","afternoon",0,7,1,131,0.195828452450444,0.675298802894606,0.00504463841226644,0.014536523845873
"zhsgu7y3n8tqvbrzoczt","Thursday","morning",0,7,2,192,0.186984940771471,0.645619126054434,0.0036572106355639,0.00960759118315706
"zhsgu7y3n8tqvbrzoczt","Thursday","afternoon",0,7,3,114,0.291642256320496,0.693154472307557,0.00394809417365808,0.00847679043167765
"zhsgu7y3n8tqvbrzoczt","Friday","morning",0,7,2,52,0.365423266828807,0.699921683977219,0.00514018691588785,0.00490654205607477
"zhsgu7y3n8tqvbrzoczt","Friday","afternoon",0,7,2,129,0.181523875775687,0.661103875889249,0.00362961547908195,0.0024834211172666
"zhsgu7y3n8tqvbrzoczt","Monday","morning",0,7,1,205,0.195333496774399,0.690083154603583,0.005210546324664,0.00458438625131382
"zhsgu7y3n8tqvbrzoczt","Monday","afternoon",0,7,1,215,0.193658335866014,0.667097913109051,0.00398126907691433,0.00449314652966045
"zhsgu7y3n8tqvbrzoczt","Tuesday","morning",0,6,3,167,0.188839015865682,0.68076444650311,0.00360385335089057,0.0122207591193661
"zhsgu7y3n8tqvbrzoczt","Tuesday","afternoon",0,5,4,348,0.212136971918806,0.668593891000969,0.00501131998677215,0.00653761033807331
"zhsgu7y3n8tqvbrzoczt","Wednesday","morning",0,7,2,28,0.299871904140158,0.640845932088812,0.00975975975975976,0
"zhsgu7y3n8tqvbrzoczt","Wednesday","afternoon",1,1,7,38,0.224908424161337,0.686099727870792,0.00491597119012233,0.0108608665828284
